newsgroup,id,text
alt.atheism,54468,">What all of these ""deathbed conversion"""
alt.atheism,54468,">claims have in common is that they are utterly unsubstantiated, and"
alt.atheism,54468,>almost certainly untrue.
alt.atheism,54468,
alt.atheism,54468,I would not be too quick to say that they are almost certainly untrue.
alt.atheism,54468,"Even strong minded people may fall back on childhood indoctrination,"
alt.atheism,54468,"grasp at straws, or do other strange things when faced with extreme"
alt.atheism,54468,"suffering, not to mention physiological problems which may lead to"
alt.atheism,54468,diminished mental capacity.
alt.atheism,54468,
alt.atheism,54468,At the risk of restarting an old argument and accusations of appeal to
alt.atheism,54468,authority I remind readers of what I posted a while back as a kind of
alt.atheism,54468,obituary for the late atheist Dr. Albert Sabin. In an old interview
alt.atheism,54468,rebroadcast on public radio just after his death he told about a time
alt.atheism,54468,a few years before when he was stricken with a very serious illness.
alt.atheism,54468,He admitted to having cried out to God while critically ill and on a
alt.atheism,54468,respirator. As it turned out he recovered and lived several more years.
alt.atheism,54468,After his recovery he attributed this to early indoctrination. Don't say
alt.atheism,54468,"it couldn't happen to you, or that it hasn't happened to others, even if"
alt.atheism,54468,you are one of the few people who have experienced things like this.
alt.atheism,54468,People are different. I admire Dr. Sabin for admitting his human weakness
alt.atheism,54468,in that instance. I would not think less of Asimov for similar weakness.
alt.atheism,54468,
alt.atheism,54468,Nevertheless I agree that these reports are unsubstantiated and may
alt.atheism,54468,well be untrue. In any case they are not evidence for anything besides
alt.atheism,54468,the power of early indoctrination and human frailty.
alt.atheism,54468,
alt.atheism,54468,Bill Mayne
alt.atheism,54481,From: I3150101@dbstu1.rz.tu-bs.de (Benedikt Rosenau)
alt.atheism,54481,Subject: Re: Yet more Rushdie [Re: ISLAMIC LAW]
alt.atheism,54481,"Organization: Technical University Braunschweig, Germany"
alt.atheism,54481,Lines: 37
alt.atheism,54481,
alt.atheism,54481,In article <116551@bu.edu>
alt.atheism,54481,jaeger@buphy.bu.edu (Gregg Jaeger) writes:
alt.atheism,54481, 
alt.atheism,54481,(Deletion)
alt.atheism,54481,>>That's was the original answer. While it does not say that he has the head
alt.atheism,54481,">>necessarily up its ass, it would be meaningless and pointless if it was not"
alt.atheism,54481,>>insinuated.
alt.atheism,54481,>
alt.atheism,54481,>
alt.atheism,54481,>I don't see a header referring to Bob as the poster to whom I was
alt.atheism,54481,>responding. I distinctly remember thinking I was responding to you
alt.atheism,54481,">when I wrote this, in which case I would make no apologies. But"
alt.atheism,54481,">in the event that I _was_ in fact responding to Bob, I hereby"
alt.atheism,54481,>apologize to Bob for _insinuating_ such a thing. Sorry Bob.
alt.atheism,54481,">On the other hand, it could be that Ben has his head so far up"
alt.atheism,54481,>his ass that he can't tell himself from Bob.
alt.atheism,54481,>
alt.atheism,54481, 
alt.atheism,54481,"Sorry, Gregg, it was no answer to a post of mine. And you are quite"
alt.atheism,54481,fond of using abusing language whenever you think your religion is
alt.atheism,54481,"misrepresented. By the way, I have no trouble telling me apart from"
alt.atheism,54481,Bob Beauchaine.
alt.atheism,54481, 
alt.atheism,54481, 
alt.atheism,54481,I still wait for your answer to that the Quran allows you to beat your wife
alt.atheism,54481,"into submission. You were quite upset about the claim that it was in it,"
alt.atheism,54481,"to be more correct, you said it wasn't."
alt.atheism,54481, 
alt.atheism,54481,I asked you about what your consequences were in case it would be in the
alt.atheism,54481,"Quran, but you have simply ceased to respond on that thread. Can it be"
alt.atheism,54481,that you have found out in the meantime that it is the Holy Book?
alt.atheism,54481, 
alt.atheism,54481,What are your consequences now? Was your being upset just a show? Do you
alt.atheism,54481,"simple inherit your morals from a Book, ie is it suddenly ok now? Is it"
alt.atheism,54481,correct to say that the words of Muhammad reflect the primitive Machism
alt.atheism,54481,of his society? Or have you spent your time with your new gained freedom?
alt.atheism,54481,   Benedikt
alt.atheism,54564,Subject: Re: Alleged Deathbed Conversions (was: Asimov stamp)
alt.atheism,54564,From: lippard@skyblu.ccit.arizona.edu (James J. Lippard)
alt.atheism,54564, <C61H4H.8D4@dcs.ed.ac.uk> <sheafferC63zt0.Brs@netcom.com> <C6697n.33o@panix.com>
alt.atheism,54564,"Distribution: world,local"
alt.atheism,54564,Organization: University of Arizona
alt.atheism,54564,Nntp-Posting-Host: skyblu.ccit.arizona.edu
alt.atheism,54564,News-Software: VAX/VMS VNEWS 1.41    
alt.atheism,54564,Lines: 42
alt.atheism,54564,
alt.atheism,54564,"In article <C6697n.33o@panix.com>, carlf@panix.com (Carl Fink) writes..."
alt.atheism,54564,>In <sheafferC63zt0.Brs@netcom.com> sheaffer@netcom.com (Robert Sheaffer) writes:
alt.atheism,54564,> 
alt.atheism,54564,>[deletion]
alt.atheism,54564,">>It had to happen: the old allegation of the ""deathbed conversion"" of the"
alt.atheism,54564,>>noted unbeliever. I seem to recall similar claims being made about
alt.atheism,54564,">>Voltaire, Mencken, Darwin, Ingersoll, etc. Indeed, the literary hoax"
alt.atheism,54564,">>attributed to Nietzsche, ""My Sister and I"", portrays him as trembling"
alt.atheism,54564,>>in fear before Divine Judgment (and it was recently re-issued by _Amok_
alt.atheism,54564,">>Books, with an introduction by a Lutheran professor telling us why we"
alt.atheism,54564,">>should take it seriously!). What all of these ""deathbed conversion"""
alt.atheism,54564,">>claims have in common is that they are utterly unsubstantiated, and"
alt.atheism,54564,>>almost certainly untrue.
alt.atheism,54564,> 
alt.atheism,54564,>  Perhaps the least believable and most infurating alleged conversion
alt.atheism,54564,">was that of Tom Paine, reported, like most, only by his devout"
alt.atheism,54564,>relatives.
alt.atheism,54564,> 
alt.atheism,54564,>  Asimov was very unlikely to convert to Christianity on his deathbed.
alt.atheism,54564,">Return to Judaism, perhaps, if he did revert to childhood training,"
alt.atheism,54564,>but Christianity?  The Good Doctor would more likely have converted to
alt.atheism,54564,>Hinduism.
alt.atheism,54564,
alt.atheism,54564,"""Isaac Asimov read creationist books.  He read the Bible.  He had ample"
alt.atheism,54564,opportunity to kneel before his Creator and Savior.  He refused.  In
alt.atheism,54564,"fact, he sent out a strong promotional letter urging support of the"
alt.atheism,54564,"American Humanist Association, shortly before he died."""
alt.atheism,54564,
alt.atheism,54564,"   --excerpt from Ken Ham, ""Asimov Meets His Creator,"" _Back to Genesis_"
alt.atheism,54564,"     No. 42, June 1992, p. c (included in _Acts & Facts_ vol. 21, no. 6,"
alt.atheism,54564,"     June 1992, from the Institute for Creation Research).  This is one"
alt.atheism,54564,     of the most offensive articles they've ever published--but at least
alt.atheism,54564,     it argues *against* a deathbed conversion.  There's a part of the
alt.atheism,54564,"     article even worse than what I've just quoted, in which an excerpt"
alt.atheism,54564,"     from a reader's letter says that if Asimov is burning in hell now,"
alt.atheism,54564,"     ""then he certainly has had a 180-degree change in his former beliefs"
alt.atheism,54564,"     about creation and the Creator.""  (A post-deathbed conversion.)"
alt.atheism,54564,
alt.atheism,54564,Jim Lippard              Lippard@CCIT.ARIZONA.EDU
alt.atheism,54564,Dept. of Philosophy      Lippard@ARIZVMS.BITNET
alt.atheism,54564,University of Arizona
alt.atheism,54564,"Tucson, AZ 85721"
comp.graphics,39674,From: mike@leah.prc.utexas.edu (Michael Kline)
comp.graphics,39674,Subject: IGES and e00 formats
comp.graphics,39674,"Organization: Population Research Center, UT-Austin"
comp.graphics,39674,Lines: 10
comp.graphics,39674,
comp.graphics,39674,I am trying to find out anything I can about available documentation
comp.graphics,39674,for IGES and e00(Arc/Info) formats.  If you know anything about these
comp.graphics,39674,"formats (or just one) PLEASE send me a note.  I don't read this group,"
comp.graphics,39674,so please send responses to:
comp.graphics,39674,
comp.graphics,39674,mike@prc.utexas.edu
comp.graphics,39674,
comp.graphics,39674,Thank You
comp.graphics,39674,
comp.graphics,39674,Mike Kline
comp.graphics,39675,From: ddennis@nyx.cs.du.edu (Dave Dennis)
comp.graphics,39675,Subject: Re: Adobe Type Manager - what good is it??
comp.graphics,39675,"Organization: University of Denver, Dept. of Math & Comp. Sci."
comp.graphics,39675,Lines: 29
comp.graphics,39675,
comp.graphics,39675,menchett@dws015.unr.edu (Peter J Menchetti) writes:
comp.graphics,39675,
comp.graphics,39675,>The subject says it all. I bought Adobe Type Manager and find it completely
comp.graphics,39675,>useless. I ftped some atm fonts and couldn't install them. What's the use?
comp.graphics,39675,>Are you supposed to be able to convert ATM fonts to Truetype?
comp.graphics,39675,
comp.graphics,39675,>If there's anyone out there who has this program and actually finds it 
comp.graphics,39675,">useful, enlighten me!"
comp.graphics,39675,
comp.graphics,39675,>Pete
comp.graphics,39675,
comp.graphics,39675,There are some tricks to installing ATM to windows... install them first
comp.graphics,39675,"to dos, then run the ATM control panel to get them into windows."
comp.graphics,39675,
comp.graphics,39675,The best reason for ATM is that Adobe IS the standard.  Truetype is a
comp.graphics,39675,failed MS venture to undercut Adobe when Adobe was being nasty about
comp.graphics,39675,keeping their formats proprietary.  Just about any service bureau or print
comp.graphics,39675,shop will smirk and send you on your way if you bring a TrueType document
comp.graphics,39675,to them for high resolution printing or ripping.
comp.graphics,39675,
comp.graphics,39675,"Although there are lots of pretty TT fonts floating around, they are really"
comp.graphics,39675,for dot matrix or your own lazer printer.
comp.graphics,39675,"However, you can convert your TT fonts with Fontmonger or some similar program"
comp.graphics,39675,to ATM fonts for high end stuff.
comp.graphics,39675,
comp.graphics,39675,"If you are using dot matrix for all your printing, you may have wasted"
comp.graphics,39675,your money!
comp.graphics,39675,
comp.graphics,39675,Dave
comp.graphics,39676,From: ball@stdank.as.ntu.edu.tw (Chin Hsu)
comp.graphics,39676,Subject: How to print out NCAR3.0's cgm file
comp.graphics,39676,Nntp-Posting-Host: stdank.as.ntu.edu.tw
comp.graphics,39676,"Organization: Subtropical Meteorology Data Bank, Dept. of Atmospheric Sciences,"
comp.graphics,39676,X-Newsreader: Tin 1.1 PL4
comp.graphics,39676,Lines: 17
comp.graphics,39676,
comp.graphics,39676,
comp.graphics,39676,
comp.graphics,39676,I have a lots of .cgm files produced by NCAR Graph Utility V3.00.
comp.graphics,39676,
comp.graphics,39676,"They are all color graphs, and I want to print them out. "
comp.graphics,39676,
comp.graphics,39676,"The printers I own are Postscript, and HP 7475a. Anyone who have "
comp.graphics,39676,
comp.graphics,39676,"experiences in this please tell me, e-mail me will be very nice."
comp.graphics,39676,
comp.graphics,39676,Or if someone knows how to convert those .cgm  files into .gif
comp.graphics,39676,
comp.graphics,39676,"pcx, .bmp .... , it will helps a lot. "
comp.graphics,39676,
comp.graphics,39676,--
comp.graphics,39676,
comp.graphics,39676,
comp.graphics,39677,From: max@slinky.NYU.EDU (David Max)
comp.graphics,39677,Subject: NEEDED: non-interactive GIF cropper for PC
comp.graphics,39677,Summary: I need a program to crop out pieces from GIFs where the crop
comp.graphics,39677,         coordinates can be specified on the command line.
comp.graphics,39677,Keywords: GIF crop
comp.graphics,39677,Organization: New York University
comp.graphics,39677,Lines: 10
comp.graphics,39677,
comp.graphics,39677,
comp.graphics,39677,   I have a group of GIF images that each contain 6 small images in 
comp.graphics,39677,the same place on all the images. I need a program to crop out the
comp.graphics,39677,small images to a new GIF file. All the programs I can find make me
comp.graphics,39677,use the mouse or keyboard to define the cropping coordinates. Is there
comp.graphics,39677,a program out there for a PC that can take the crop coordinates on
comp.graphics,39677,the command line?
comp.graphics,39677,
comp.graphics,39677,reply to: max@slinky.cs.nyu.edu (David Max)
comp.graphics,39677,
comp.graphics,39736,From: simonson@bert.eecs.uic.edu (Shai Simonson)
comp.graphics,39736,Subject: DEC or PC Graphics Tools
comp.graphics,39736,Organization: University of Illinois at Chicago
comp.graphics,39736,Lines: 28
comp.graphics,39736,
